"","cruise_name","station","zoo_gear","ich_gear","lat","lon","region","region_name","strata_47","strata_46","strata_26","date","month","day","year","doy","time","depth","season","sfc_temp","sfc_salt","btm_temp","btm_salt","volume_1m2","min_nonzero","log10_ZP","log_mean_ZP","sd_ZP","runMean_ZP"
"247","HB1901",8195,"6B3Z","6B3I",41.87,-69.6733,4,"GOM",34,34,19,"4/17/2019",4,17,2019,107,"8:49",160,"Spring",5.42,32.641,5.57,33.035,47.71,0.26,1.67979117098035,1.43482902176264,0.189697620792317,1.59589082820068
"248","GU2102",53,"6B3Z","6B3I",41.0767,-69.095,4,"GOM",33,33,18,"5/20/2021",5,20,2021,140,"6:53",88,"Spring",11.28,32.935,7.16,33.02,30.17,0.26,1.48144262850231,1.46910559436661,0.189697620792317,1.55129704876127
"249","DE7707",10,"6B3","6B5",42.5167,-66.8,4,"GOM",38,38,17,"6/13/1977",6,13,1977,164,"5:14",243,"Summer",NA,NA,NA,NA,175.32,0.68,2.24467287841611,1.86617465118982,0.131918915275516,1.86617465118982
"250","AL7807",94,"6B3","6B5",41.55,-69.4,4,"GOM",33,33,18,"7/9/1978",7,9,1978,190,"8:35",69,"Summer",13.24,31.51,4.57,32.56,16.5,0.68,1.22634208716363,1.66845125564426,0.131918915275516,1.76731295341704
"251","AL7906",121,"6B3","6B5",42.3167,-68.45,4,"GOM",34,34,19,"7/12/1979",7,12,1979,193,"9:58",201,"Summer",16.91,32.06,7.43,34.487,64.81,0.68,1.8139144200486,1.79037513842733,0.131918915275516,1.77500034842047
"252","DE8003",91,"6B3","6B5",41.5333,-69.4333,4,"GOM",33,33,18,"6/7/1980",6,7,1980,159,"14:50",62,"Summer",12.54,31.97,5.18,32.81,10.22,0.68,1.02366391819779,1.79944376897962,0.131918915275516,1.78111120356026
"253","AL8107",88,"6B3","6B5",42.1667,-70.4167,4,"GOM",36,36,21,"7/21/1981",7,21,1981,202,"23:20",64,"Summer",NA,NA,NA,NA,11.3,0.68,1.06595298031387,1.64415825781513,0.131918915275516,1.75372061441123
"254","AL8208",314,"6B3","6B5",41.15,-68.5833,4,"GOM",33,33,18,"7/20/1982",7,20,1982,201,"15:45",50,"Summer",NA,NA,NA,NA,7.26,0.68,0.880813592280791,1.55958163179795,0.131918915275516,1.69240201053286
"255","AL8304",137,"6B3","6B5",42.7667,-66.3333,4,"GOM",47,46,26,"6/14/1983",6,14,1983,165,"18:19",70,"Summer",9.05,31.592,5.95,32.308,29.23,0.68,1.47085132452612,1.31211132284169,0.131918915275516,1.62113402397234
"256","AL8403",168,"6B3","6B5",42.9667,-69.2833,4,"GOM",41,41,23,"6/1/1984",6,1,1984,153,"3:53",168,"Summer",9.67,31.83,NA,NA,58.22,0.68,1.76760106805034,1.33928077061766,0.131918915275516,1.53091515041041
"257","AL8507",509,"6B3","6B5",41.35,-68.3667,4,"GOM",33,33,18,"8/27/1985",8,27,1985,239,"12:09",62,"Summer",NA,NA,NA,NA,18.46,0.68,1.27415784926368,1.26417989128543,0.131918915275516,1.42386237487157
"258","AL8604",302,"6B3","6B5",41.0167,-69.1667,4,"GOM",33,33,18,"8/20/1986",8,20,1986,232,"12:39",49,"Summer",NA,NA,NA,NA,4.53,0.68,0.687528961214634,1.46479917926191,0.131918915275516,1.38799055916093
"259","AL8705",366,"6B3","6B5",41.4,-69.55,4,"GOM",33,33,18,"7/26/1987",7,26,1987,207,"23:24",29,"Summer",NA,NA,NA,NA,1.57,0.68,0.281033367247728,1.56363962746577,0.131918915275516,1.38880215829449
"260","AL8807",553,"6B3","6B5",41.5833,-68.5333,4,"GOM",34,34,19,"8/8/1988",8,8,1988,221,"23:17",122,"Summer",NA,NA,NA,NA,30.76,0.68,1.49276038902684,1.20329463057835,0.131918915275516,1.36703881984183
"261","AM9101",82,"6B3","",41.0667,-69.1,4,"GOM",33,33,18,"8/1/1991",8,1,1991,213,"11:56",86,"Summer",NA,NA,NA,NA,20.52,0.68,1.31931430409051,1.48574449624485,0.131918915275516,1.39633156496726
"262","AL9206",28,"6B3","",42.2833,-66.3333,4,"GOM",38,38,17,"6/5/1992",6,5,1992,157,"9:14",237,"Summer",NA,NA,NA,NA,90.05,0.68,1.95612038639302,1.69415965576596,0.131918915275516,1.48232751786337
"263","DE9405",12,"6B3","",42.9833,-67.7,4,"GOM",42,42,24,"6/3/1994",6,3,1994,154,"8:31",186,"Summer",NA,NA,NA,NA,38.88,0.68,1.59350758933177,1.57093775227776,0.131918915275516,1.50355523246654
"264","AL9509",309,"6B3","",41.35,-68.55,4,"GOM",33,33,18,"7/29/1995",7,29,1995,210,"5:55",74,"Summer",14.14,32.388,11.19,32.505,21.67,0.68,1.34262004255335,1.44192870953959,0.131918915275516,1.4792130488813
"265","AL9609",279,"6B3","",41.235,-69.1883,4,"GOM",33,33,18,"8/18/1996",8,18,1996,231,"18:25",92,"Summer",17.88,31.246,5.89,32.334,10.3,0.68,1.02694162795903,1.48130142037914,0.131918915275516,1.53481440684146
"266","AL9706",30,"6B3","",41.3967,-68.5733,4,"GOM",33,33,18,"6/6/1997",6,6,1997,157,"14:58",84,"Summer",NA,NA,NA,NA,35.94,0.68,1.55966727838806,1.65345417686591,0.131918915275516,1.56835634296567
"267","AL9807",64,"6B3","",41.6267,-69.1933,4,"GOM",34,34,19,"6/4/1998",6,4,1998,155,"6:45",177,"Summer",11.9,31.058,6.93,33.299,51.07,0.68,1.71104760386703,1.49837950510315,0.131918915275516,1.52920031283311
"268","AJ9901",40,"6B3Z","6B3I",42.3383,-65.5733,4,"GOM",47,46,26,"6/8/1999",6,8,1999,159,"7:32",102,"Summer",12.07,31.126,11.6,34.951,19.14,0.68,1.2895889525426,1.664805892801,0.131918915275516,1.54797394093776
"269","AL0005",24,"6B3Z","6B3I",42.3267,-65.715,4,"GOM",47,46,26,"8/25/2000",8,25,2000,238,"3:16",116,"Summer",17.36,32.36,11.41,35.202,9.95,0.68,1.01241537476243,1.62994558590284,0.131918915275516,1.58557731621041
"270","AL0109",57,"6B3Z","6B3I",43.105,-70.3833,4,"GOM",40,40,22,"8/27/2001",8,27,2001,239,"14:01",89,"Summer",18.19,31.525,5.33,32.352,51.85,0.68,1.71758729685546,1.70365163915561,0.131918915275516,1.6300473599657
"271","AL0206",91,"6B3Z","6B3I",42.8433,-66.6733,4,"GOM",42,42,24,"6/1/2002",6,1,2002,152,"21:57",192,"Summer",8.59,32.092,9.45,34.582,42.62,0.68,1.6330642726915,1.61484437541801,0.131918915275516,1.62232539967612
"272","AM0301",14,"6B3Z","6B3I",41.78,-68.6517,4,"GOM",34,34,19,"8/21/2003",8,21,2003,233,"16:56",182,"Summer",21.04,31.669,5.59,33.609,68.52,0.68,1.83796701836865,1.67464859379773,0.131918915275516,1.65757921741504
"273","AL0405",102,"6B3Z","6B3I",43.1017,-66.48,4,"GOM",47,46,26,"6/5/2004",6,5,2004,157,"18:23",106,"Summer",5.44,32.063,4.64,32.556,24.81,0.68,1.40053798939195,1.64278268676067,0.131918915275516,1.65317457620697
"274","AL0505",99,"6B3Z","6B3I",42.4317,-65.515,4,"GOM",47,46,26,"6/4/2005",6,4,2005,155,"19:26",100,"Summer",7.51,31.494,4.19,32.624,34.26,0.68,1.53907609879278,1.4163077154734,0.131918915275516,1.61044700212108
"275","AL0605",61,"6B3Z","6B3I",41.6333,-69.4833,4,"GOM",33,33,18,"6/8/2006",6,8,2006,159,"4:24",99,"Summer",11.1,31.385,5.42,32.532,10.47,0.68,1.03382569395331,1.50842653994758,0.131918915275516,1.57140198227948
"276","DE0706",121,"6B3Z","6B3I",43.56,-68.9433,4,"GOM",41,41,23,"6/4/2007",6,4,2007,155,"4:52",113,"Summer",8.23,31.866,4.46,32.627,33,0.68,1.52296559549199,1.65186693805402,0.131918915275516,1.57880649480668
"277","DE0808",115,"6B3Z","6B3I",43.2217,-67.585,4,"GOM",42,42,24,"8/24/2008",8,24,2008,237,"12:10",211,"Summer",17.51,32.127,7.24,34.191,62.87,0.68,1.80078579032776,1.63508625276962,0.131918915275516,1.57089402660106
"278","DE0905",110,"6B3Z","6B3I",43.4067,-67.7033,4,"GOM",42,42,24,"6/9/2009",6,9,2009,160,"4:42",250,"Summer",10.19,32.065,NA,NA,47.61,0.68,1.68078861150668,1.54194786695376,0.131918915275516,1.55072706263968
"279","DE1004",100,"6B3Z","6B3I",41.355,-68.58,4,"GOM",33,33,18,"6/5/2010",6,5,2010,156,"9:06",78,"Summer",11.91,32.148,7.79,32.344,38.56,0.68,1.58994960132571,1.48489806115668,0.131918915275516,1.56444513177633
"280","DE1105",112,"6B3","6B3",42.2233,-65.7683,4,"GOM",38,38,17,"6/12/2011",6,12,2011,163,"13:50",226,"Summer",11.82,32.469,NA,NA,6.44,0.68,0.831229693867063,1.66143514122348,0.131918915275516,1.59504685203151
"281","HB1202",94,"6B3Z","6B3I",41.1667,-68.785,4,"GOM",33,33,18,"6/13/2012",6,13,2012,165,"16:56",79,"Summer",10.88,32.568,9.06,32.634,18.1,0.68,1.26576091671761,1.63047652114605,0.131918915275516,1.59076876864992
"282","EX1305",7,"6B3Z","6B3I",41.1483,-69.4,4,"GOM",33,33,18,"8/25/2013",8,25,2013,237,"17:39",40,"Summer",13.77,31.901,13.29,31.938,54.41,0.68,1.73838412351216,1.67500568105349,0.131918915275516,1.59875265430669
"283","HB1502",137,"6B3Z","6B3I",43.2533,-68.2533,4,"GOM",42,42,24,"6/1/2015",6,1,2015,152,"2:02",198,"Summer",8.46,32.284,6.91,33.873,74.25,0.68,1.87268060715193,1.74443000857281,0.131918915275516,1.6392490826305
"284","GU1608",121,"6B3Z","6B3I",41.1617,-68.7533,4,"GOM",33,33,18,"6/2/2016",6,2,2016,154,"5:52",60,"Summer",9.6,32.704,7.92,32.744,25.62,0.68,1.41430468812833,1.70051102929985,0.131918915275516,1.68237167625914
"285","GU1701",137,"6B3Z","6B3I",43.5767,-68.9967,4,"GOM",41,41,23,"6/4/2017",6,4,2017,155,"10:30",120,"Summer",9.11,31.219,4.92,32.448,24.14,0.68,1.38881141347352,1.56625988662994,0.131918915275516,1.66333662534043
"286","HB1803",86,"6B3Z","6B3I",41.3783,-68.5617,4,"GOM",33,33,18,"6/1/2018",6,1,2018,152,"15:29",83,"Summer",11.58,32.067,5.62,32.753,17.88,0.68,1.26054837263698,1.71657006214546,0.131918915275516,1.68055533354031
"287","GU1902",99,"6B3Z","6B3I",41.6533,-68.675,4,"GOM",34,34,19,"8/26/2019",8,26,2019,238,"17:04",152,"Summer",17.06,32.696,7.01,33.567,74.32,0.68,1.87308798559029,1.58262253170204,0.131918915275516,1.66207870367002
"288","PC2104",76,"6B3Z","6B3I",42.4067,-65.5883,4,"GOM",47,46,26,"8/12/2021",8,12,2021,224,"15:14",93,"Summer",18.29,31.29,10.78,34.175,14.1,0.68,1.15956719323362,1.62672885573004,0.131918915275516,1.63853847310147
"289","KE7711",60,"6B3","6B5",41.3333,-68.7,4,"GOM",33,33,18,"12/1/1977",12,1,1977,335,"7:00",85,"Winter",NA,NA,NA,NA,28.9,0.4,1.46389298898591,1.01286071791278,0.163394901474276,1.01286071791278
"290","AL7802",61,"6B3","6B5",41.7333,-68.4833,4,"GOM",34,34,19,"2/20/1978",2,20,1978,51,"1:16",165,"Winter",NA,NA,NA,NA,14.13,0.4,1.15624619039734,1.00773251729043,0.163394901474276,1.0102966176016
"291","AL7913",54,"6B3","6B5",42.3,-67.7,4,"GOM",38,38,17,"12/14/1979",12,14,1979,348,"16:06",230,"Winter",8.75,33.053,NA,NA,11.75,0.4,1.07736790528416,1.26888146555558,0.163394901474276,1.0964915669196
"292","AL8012",103,"6B3","6B5",41.3333,-68.7,4,"GOM",33,33,18,"12/10/1980",12,10,1980,345,"22:34",86,"Winter",7.71,33.089,7.7,33.129,14.36,0.4,1.16316137497702,1.20765678251277,0.163394901474276,1.12428287081789
"293","AL8101",1,"6B3","6B5",42.1,-70.3333,4,"GOM",36,36,21,"2/18/1981",2,18,1981,49,"2:52",62,"Winter",1.13,33.067,1.25,33.071,4.98,0.4,0.714329759745233,1.16918899819089,0.163394901474276,1.13326409629249
"294","AL8202",13,"6B3","6B5",43.1333,-69.0167,4,"GOM",41,41,23,"2/19/1982",2,19,1982,50,"2:41",165,"Winter",3.98,32.801,NA,NA,21.88,0.4,1.34399906905716,1.42919263276823,0.163394901474276,1.21653047926358
"295","DE8301",31,"6B3","6B5",42.4667,-66.3333,4,"GOM",38,38,17,"1/23/1983",1,23,1983,23,"1:58",250,"Winter",5.8,32.454,NA,NA,7.12,0.4,0.864511081058392,1.15581400920446,0.163394901474276,1.24614677764639
"296","DE8401",12,"6B3","6B5",43.1333,-69.0167,4,"GOM",41,41,23,"1/11/1984",1,11,1984,11,"23:54",155,"Winter",5.78,32.725,6.93,NA,16.68,0.4,1.22737244228964,1.05882294721066,0.163394901474276,1.2041350739774
"297","DE8501",1,"6B3","6B5",42.0833,-70.3333,4,"GOM",35,35,21,"1/8/1985",1,8,1985,8,"3:45",61,"Winter",6.3,32.419,6.68,32.869,8.33,0.4,0.930949031167523,1.06637309485313,0.163394901474276,1.17587833644548
"298","DE8601",161,"6B3","6B5",41.9,-69.1667,4,"GOM",37,37,20,"2/11/1986",2,11,1986,42,"4:24",217,"Winter",6.05,33.356,NA,NA,20.26,0.4,1.31090562937614,1.07563114182098,0.163394901474276,1.15716676517149
"299","DE8701",132,"6B3","6B5",43.2833,-66.3333,4,"GOM",44,44,25,"2/8/1987",2,8,1987,39,"17:37",85,"Winter",2.51,31.327,2.48,31.242,5.4,0.4,0.7481880270062,0.800786895103931,0.163394901474276,1.03148561763863
"300","AL8811",121,"6B3","6B5",42.1667,-65.9167,4,"GOM",38,38,17,"12/8/1988",12,8,1988,343,"18:09",229,"Winter",6.49,31.696,NA,NA,3.88,0.4,0.61066016308988,1.27233310063412,0.163394901474276,1.05478943592457
"301","DE8901",36,"6B3","6B5",41.3833,-69.5,4,"GOM",33,33,18,"1/10/1989",1,10,1989,10,"21:08",34,"Winter",5.62,32.968,5.64,33.017,1.36,0.4,0.193124598354462,1.04888319985428,0.163394901474276,1.05280148645329
"302","DE9001",38,"6B3","6B5",41.2167,-69.3833,4,"GOM",33,33,18,"1/7/1990",1,7,1990,7,"10:47",50,"Winter",5.32,33.055,5.35,33.056,11.17,0.4,1.05576046468773,1.13552842920149,0.163394901474276,1.06663255332296
"303","DE9101",41,"6B3","6B5",41.0333,-69.2667,4,"GOM",33,33,18,"1/6/1991",1,6,1991,6,"10:43",59,"Winter",7.32,33.146,7.33,33.145,6.27,0.4,0.8109042806687,0.921053546266561,0.163394901474276,1.03571703421208
"304","DE9201",41,"6B3","6B5",41.0333,-69.2667,4,"GOM",33,33,18,"1/10/1992",1,10,1992,10,"0:25",58,"Winter",7.28,32.694,7.28,32.695,5.87,0.4,0.783188691075258,0.953685391711361,0.163394901474276,1.06629673353356
"305","DE9301",41,"6B3","6B5",41.0333,-69.2667,4,"GOM",33,33,18,"1/8/1993",1,8,1993,8,"15:14",59,"Winter",5.58,32.427,5.58,32.434,16.52,0.4,1.223236273103,1.10117129528512,0.163394901474276,1.03206437246376
"306","DE9401",41,"6B3","6B5",41.0333,-69.2667,4,"GOM",33,33,18,"1/11/1994",1,11,1994,11,"16:15",59,"Winter",5.4,32.496,5.41,32.5,4.21,0.4,0.644438589467838,0.903186554436619,0.163394901474276,1.00292504338023
"307","AL9501",29,"6B3","",42.2833,-66.3333,4,"GOM",38,38,17,"1/11/1995",1,11,1995,11,"6:56",236,"Winter",4.73,32.084,NA,NA,18.84,0.4,1.27966694404846,1.05797655757004,0.163394901474276,0.98741466905394
"308","AL9702",1,"6B3","",41.8233,-69.6767,4,"GOM",34,34,19,"1/27/1997",1,27,1997,27,"21:49",154,"Winter",6.06,32.361,NA,NA,8.96,0.4,0.96189547366785,0.877680786206471,0.163394901474276,0.978740117041922
"309","AL9802",1,"6B3","",41.785,-70.43,4,"GOM",35,35,21,"1/24/1998",1,24,1998,24,"22:23",22,"Winter",3.57,31.603,3.56,31.619,15.08,0.4,1.18412335423967,1.16441054241531,0.163394901474276,1.02088514718271
"310","DE9901",26,"6B3","",42.85,-70.1667,4,"GOM",36,36,21,"1/25/1999",1,25,1999,25,"20:42",60,"Winter",5.37,32.785,5.85,32.935,18.11,0.4,1.2626883443017,1.41291095820401,0.163394901474276,1.08323307976649
"311","AL0202",43,"6B3Z","6B3I",42.7417,-68.2917,4,"GOM",38,38,17,"1/30/2002",1,30,2002,30,"1:45",156,"Winter",6.48,33.035,7.67,34.17,44.3,0.4,1.64836001098093,1.25174641151306,0.163394901474276,1.15294505118178
"312","DE0301",1,"6B3Z","6B3I",42.48,-70.6033,4,"GOM",36,36,21,"1/23/2003",1,23,2003,23,"13:21",76,"Winter",4.35,33.09,4.38,33.096,32.46,0.4,1.51401618040065,1.10095340799383,0.163394901474276,1.16154042126654
"313","AL0401",1,"6B3Z","6B3I",41.295,-69.4283,4,"GOM",33,33,18,"1/25/2004",1,25,2004,25,"22:41",41,"Winter",3.83,33.064,3.83,33.066,5.3,0.4,0.740362689494244,1.53046849694958,0.163394901474276,1.29209796341516
"314","DE0501",1,"6B3Z","6B3I",41.8967,-70.18,4,"GOM",35,35,21,"1/26/2005",1,26,2005,26,"4:51",24,"Winter",-0.53,31.11,1.43,31.406,7.76,0.4,0.900913067737669,1.24955836501404,0.163394901474276,1.3091275279349
"315","DE0602",30,"6B3Z","6B3I",42.1033,-68.0867,4,"GOM",38,38,17,"1/29/2006",1,29,2006,29,"23:45",218,"Winter",6.36,32.834,NA,NA,22.99,0.4,1.36530074863799,1.03713326016126,0.163394901474276,1.23397198832635
"316","DE0701",21,"6B3Z","6B3I",44.09,-67.2417,4,"GOM",43,43,25,"2/2/2007",2,2,2007,33,"6:01",205,"Winter",6.25,33.133,8.58,34.24,32.66,0.4,1.51666755909904,1.18006241543835,0.163394901474276,1.21963518911141
"317","DE0802",70,"6B3Z","6B3I",42.22,-65.775,4,"GOM",38,38,17,"2/4/2008",2,4,2008,35,"13:38",223,"Winter",3.93,32.26,NA,NA,3.61,0.4,0.580924975675619,1.31626651097361,0.163394901474276,1.26269780970737
"318","DE0902",108,"6B3Z","6B3I",42.7683,-69.0683,4,"GOM",41,41,23,"2/10/2009",2,10,2009,41,"11:45",171,"Winter",4.94,33.159,6.8,33.766,20.7,0.4,1.32014628611105,1.2241943786865,0.163394901474276,1.20144298605475
"319","DE1001",62,"6B3Z","6B3I",42.22,-65.7767,4,"GOM",38,38,17,"2/14/2010",2,14,2010,45,"21:48",224,"Winter",2.86,31.932,8.79,35.157,10.02,0.4,1.00945089579869,0.820980441384482,0.163394901474276,1.11572740132884
"320","DE1102",60,"6B3","6B3",41.685,-69.815,4,"GOM",33,33,18,"2/8/2011",2,8,2011,39,"14:48",36,"Winter",4.09,32.163,4.03,32.199,1.38,0.4,0.198657086954423,0.712236180235898,0.163394901474276,1.05074798534377
"321","DE1202",68,"6B3","6B3",42.0367,-70.5067,4,"GOM",35,35,21,"2/11/2012",2,11,2012,42,"21:07",46,"Winter",5.12,32.01,5.44,32.098,5.79,0.4,0.777426822389311,0.99032668012303,0.163394901474276,1.01280083828071
"322","PC1301",73,"6B3Z","6B3I",41.34,-69.4733,4,"GOM",33,33,18,"2/17/2013",2,17,2013,48,"3:43",34,"Winter",6.08,33.302,6.08,33.3,3.29,0.4,0.54282542695918,0.735041461252647,0.163394901474276,0.896555828336512
"323","HB1701",97,"6B3Z","6B3I",42.2183,-65.7617,4,"GOM",38,38,17,"2/21/2017",2,21,2017,52,"0:46",229,"Winter",3.59,31.961,NA,NA,6.05,0.4,0.795880017344075,1.10700414435695,0.163394901474276,0.873117781470602
"324","AR7701",7,"6B3","6B5",36.3833,-75,1,"MAB",2,2,2,"10/18/1977",10,18,1977,291,"20:40",32,"Fall",NA,NA,NA,NA,18.81,0.16,1.27623195792183,1.01667414666464,0.0911304007483624,1.01667414666464
"325","BE7801",146,"6B3","6B5",40.4167,-69.0667,2,"MAB",23,23,11,"9/3/1978",9,3,1978,246,"9:50",79,"Fall",17.9,32.04,9.35,32.43,30.21,0.16,1.48129927333286,1.22681762957408,0.0911304007483624,1.12174588811936
"326","AL7911",38,"6B3","6B5",38.4167,-74.1167,1,"MAB",8,8,5,"10/9/1979",10,9,1979,282,"8:19",53,"Fall",17.02,32.493,10.82,32.637,17.02,0.16,1.23299611039215,1.19175744117427,0.0911304007483624,1.145083072471
"327","AL8010",24,"6B3","6B5",37.5167,-74.95,1,"MAB",5,5,2,"9/29/1980",9,29,1980,273,"2:36",29,"Fall",22.48,33.23,12.05,33.278,16.04,0.16,1.20736503746907,1.22527858017137,0.0911304007483624,1.16513194939609
"328","AL8110",31,"6B3","6B5",40.75,-69.6667,2,"MAB",24,24,12,"9/2/1981",9,2,1981,245,"15:18",38,"Fall",NA,NA,NA,NA,14.41,0.16,1.16106838547117,1.24111072095946,0.0911304007483624,1.18032770370876
"329","AL8211",1,"6B3","6B5",37.8167,-74.7833,1,"MAB",8,8,5,"9/15/1982",9,15,1982,258,"3:23",36,"Fall",NA,NA,NA,NA,41.56,0.16,1.6195107208385,1.13075604219611,0.0911304007483624,1.20314408281506
"330","AL8308",252,"6B3","6B5",40.5,-70.8667,2,"MAB",19,19,9,"10/9/1983",10,9,1983,282,"4:26",78,"Fall",NA,NA,NA,NA,25.37,0.16,1.40568778667278,1.11895004523514,0.0911304007483624,1.18157056594727
"331","AL8408",48,"6B3","6B5",39.2,-73.3167,1,"MAB",10,10,4,"9/17/1984",9,17,1984,261,"9:18",57,"Fall",NA,NA,NA,NA,11.13,0.16,1.04960561259497,1.09439998519175,0.0911304007483624,1.16209907475077
"332","DE8507",73,"6B3","6B5",40.1167,-73.8,2,"MAB",16,16,8,"9/5/1985",9,5,1985,248,"3:17",29,"Fall",23.24,31.911,14.44,32.601,5.86,0.16,0.773786444981194,1.08711364073091,0.0911304007483624,1.13446608686267
"333","AL8605",100,"6B3","6B5",38.95,-73.5167,1,"MAB",11,11,5,"9/22/1986",9,22,1986,265,"12:24",50,"Fall",NA,NA,NA,NA,12.06,0.16,1.08421868673924,1.00219999946508,0.0911304007483624,1.0866839425638
"334","AL8707",71,"6B3","6B5",38.55,-73.4167,1,"MAB",10,10,4,"9/19/1987",9,19,1987,262,"12:05",83,"Fall",NA,NA,NA,NA,24.73,0.16,1.39462676427221,1.10418545010281,0.0911304007483624,1.08136982414514
"335","AL8809",67,"6B3","6B5",37.7167,-75.0667,1,"MAB",5,5,2,"9/21/1988",9,21,1988,265,"12:25",28,"Fall",NA,NA,NA,NA,9.31,0.16,0.972665592266111,1.12029737715315,0.0911304007483624,1.08163929052874
"336","DE8906",180,"6B3","6B5",40.3667,-70.0667,2,"MAB",23,23,11,"10/6/1989",10,6,1989,279,"18:24",85,"Fall",NA,NA,NA,NA,11.71,0.16,1.07151380509509,1.21393224998784,0.0911304007483624,1.10554574348796
"337","DE9011",217,"6B3","6B5",40.2167,-69.0833,2,"MAB",22,22,11,"10/7/1990",10,7,1990,280,"8:40",126,"Fall",20.32,35.209,11.36,35.421,22.68,0.16,1.35717225772303,1.12474678031195,0.0911304007483624,1.11307237140417
"338","DE9110",271,"6B3","6B5",41.5167,-69.8,2,"MAB",25,25,12,"10/11/1991",10,11,1991,284,"1:37",20,"Fall",12.96,32.076,12.98,32.072,11.13,0.16,1.04960561259497,1.20561757459533,0.0911304007483624,1.15375588643022
"339","AL9211",90,"6B3","6B5",40.6333,-70.9333,2,"MAB",19,19,9,"9/22/1992",9,22,1992,266,"11:25",62,"Fall",NA,NA,NA,NA,25.22,0.16,1.40312052117582,1.25242175011338,0.0911304007483624,1.18340314643233
"340","DE9311",25,"6B3","6B5",36.95,-74.6333,1,"MAB",4,4,1,"9/10/1993",9,10,1993,253,"16:35",158,"Fall",25.54,33.618,NA,NA,9.39,0.16,0.976349979003273,1.26844021531273,0.0911304007483624,1.21303171406425
"341","AL9409",166,"6B3","",40.9667,-71.1667,2,"MAB",20,20,10,"9/29/1994",9,29,1994,272,"19:56",53,"Fall",16.94,32.548,13.89,33.069,5.46,0.16,0.74350976472843,1.4050268512511,0.0911304007483624,1.2512506343169
"342","AL9512",1,"6B3","",38.5833,-73.3,1,"MAB",10,10,4,"9/6/1995",9,6,1995,249,"13:00",114,"Fall",NA,NA,NA,NA,2.82,0.16,0.462397997898956,0.937818925704013,0.0911304007483624,1.21386506339531
"343","AJ9604",40,"6B3","",39.4333,-72.5333,2,"MAB",14,14,7,"11/6/1996",11,6,1996,311,"16:27",114,"Fall",NA,NA,NA,NA,35.65,0.16,1.55303301620244,1.21646951672724,0.0911304007483624,1.21603545182169
"344","AL9711",199,"6B3","",40.5717,-68.8783,2,"MAB",23,23,11,"10/8/1997",10,8,1997,281,"12:55",68,"Fall",15.23,32.663,12.33,32.856,32.52,0.16,1.51321760006794,1.30688417751341,0.0911304007483624,1.2269279373017
"345","DE9813",46,"6B3","",40.8183,-71.985,2,"MAB",20,20,10,"11/8/1998",11,8,1998,312,"9:11",39,"Fall",11.82,31.634,11.82,31.654,21.6,0.16,1.33605927786635,1.09675308697124,0.0911304007483624,1.1925905116334
"346","AL9910",82,"6B3Z","6B3I",38.8333,-74.825,1,"MAB",12,12,6,"9/29/1999",9,29,1999,272,"1:42",15,"Fall",21.3,31.389,21.23,31.479,21.71,0.16,1.33825723024626,1.17838711025476,0.0911304007483624,1.14726256343413
"347","AL0006",160,"6B3Z","6B3I",40.165,-70.9933,2,"MAB",18,18,9,"9/22/2000",9,22,2000,266,"14:48",135,"Fall",19.34,33.11,13.24,35.753,8.59,0.16,0.93801909747621,1.22504931923058,0.0911304007483624,1.20470864213945
"348","AL0110",81,"6B3Z","6B3I",38.38,-74.7517,1,"MAB",8,8,5,"9/12/2001",9,12,2001,255,"13:02",28,"Fall",24.19,32.16,11.04,32.512,15.89,0.16,1.20330491613848,1.17436617310856,0.0911304007483624,1.19628797341571
"349","AL0210",190,"6B3Z","6B3I",40.2,-69.0517,2,"MAB",22,22,11,"10/5/2002",10,5,2002,278,"0:39",141,"Fall",22.7,35.266,12.67,35.688,6.91,0.16,0.844477175745681,1.1752030670928,0.0911304007483624,1.16995175133159
"350","AL0305",3,"6B3Z","6B3I",39.8583,-71.8767,2,"MAB",14,14,7,"9/8/2003",9,8,2003,251,"5:45",146,"Fall",23.87,32.739,12.1,35.355,14.04,0.16,1.14983469671578,1.27558105970038,0.0911304007483624,1.20571734587741
"351","AL0409",5,"6B3Z","6B3I",37.2817,-74.75,1,"MAB",4,4,1,"9/11/2004",9,11,2004,255,"11:13",57,"Fall",23.28,31.948,6.63,32.934,36.68,0.16,1.56537550271407,1.09150718536401,0.0911304007483624,1.18834136089926
"352","AL0508",163,"6B3Z","6B3I",40.1533,-71.48,2,"MAB",19,19,9,"10/4/2005",10,4,2005,277,"9:45",86,"Fall",19.87,32.864,11.5,34.148,19.89,0.16,1.3003780648707,1.1152415845366,0.0911304007483624,1.16637981396047
"353","AL0608",365,"6B3Z","6B3I",41.3567,-69.5817,2,"MAB",25,25,12,"10/25/2006",10,25,2006,298,"20:00",29,"Fall",12.49,32.212,12.49,32.212,1.68,0.16,0.24551266781415,1.23381014135828,0.0911304007483624,1.17826860761041
"354","AL0707",48,"6B3Z","6B3I",40.1533,-74,1,"MAB",13,13,6,"9/18/2007",9,18,2007,261,"16:23",15,"Fall",NA,NA,NA,NA,36.81,0.16,1.5669086552268,1.16140835281752,0.0911304007483624,1.17550966475536
"355","AL0803",161,"6B3Z","6B3I",40.99,-71.1417,2,"MAB",20,20,10,"9/25/2008",9,25,2008,269,"1:06",52,"Fall",18.58,32.312,12.61,32.504,21.23,0.16,1.3285834497142,1.21145735844136,0.0911304007483624,1.16268492450355
