"","cruise_name","station","zoo_gear","ich_gear","lat","lon","region","region_name","strata_47","strata_46","strata_26","date","month","day","year","doy","time","depth","season","sfc_temp","sfc_salt","btm_temp","btm_salt","cluhar_10m2","scosco_10m2","pepspp_10m2","ammspp_10m2","fishsum","min_nonzero","log10_FF","log_mean_FF","sd_FF","runMean_FF"
"342","HB1405",5774,"6B3Z","6B3I",35.66,-75.1183,1,"MAB",2,2,2,"9/15/2014",9,15,2014,258,"21:42",36,"Fall",24.36,30.975,23.14,32.366,0,0,0,0,0,0.54,-0.568636235841013,-0.239884438960098,0.4090293070186,-0.167019480231606
"343","GU1506",1,"6B3Z","6B3I",37.0833,-75.665,1,"MAB",6,6,3,"10/12/2015",10,12,2015,285,"23:59",16,"Fall",21.04,32.206,20.67,32.192,0,0,0,0,0,0.54,-0.568636235841013,-0.423882299180354,0.4090293070186,-0.234469233363815
"344","HB1604",1992,"6B3Z","6B3I",36.2333,-75.2133,1,"MAB",2,2,2,"9/17/2016",9,17,2016,261,"2:50",32,"Fall",24,32.307,21.94,32.818,0,0,0,0,0,0.54,-0.568636235841013,-0.123447123126887,0.4090293070186,-0.235103543321211
"345","GU1706",30,"6B3Z","6B3I",40.4983,-69.0783,2,"MAB",23,23,11,"11/4/2017",11,4,2017,308,"2:50",78,"Fall",14.83,32.637,11.67,33.098,0,0,0,0,0,0.54,-0.568636235841013,-0.387591947230878,0.4090293070186,-0.243542039800471
"346","HB1806",6624,"6B3Z","6B3I",35.8483,-75.0017,1,"MAB",2,2,2,"9/9/2018",9,9,2018,252,"3:27",49,"Fall",28.7,29.273,13.14,32.955,0,0,0,0,0,0.54,-0.568636235841013,-0.265326629804129,0.4090293070186,-0.288026487660469
"347","GU1905",1,"6B3Z","6B3I",41.33,-71.175,2,"MAB",21,21,10,"10/15/2019",10,15,2019,288,"20:21",30,"Fall",16.96,32.381,16.59,32.389,0,0,2.22,0,2.22,0.54,0.396199347095736,-0.315352680905113,0.4090293070186,-0.303120136049472
"348","HB2103",2998,"6B3Z","6B3I",40.2717,-70.1883,2,"MAB",23,23,11,"9/27/2021",9,27,2021,270,"19:03",95,"Fall",22.11,34.067,15.44,35.518,0,0,0,0,0,0.54,-0.568636235841013,-0.404722586237044,0.4090293070186,-0.29928819346081
"349","AL7702",202,"","6B5",41.0167,-71.1333,2,"MAB",20,20,10,"4/14/1977",4,14,1977,104,"3:40",45,"Spring",NA,NA,NA,NA,0,0,0,1443.91,1443.91,0.38,3.15959726798741,0.978085728569741,0.484023401428784,0.978085728569741
"350","AR7804",2,"6B3","6B5",35.4667,-75.25,1,"MAB",3,3,3,"4/18/1978",4,18,1978,108,"21:16",27,"Spring",NA,NA,NA,NA,0,0,1.91,0,1.91,0.38,0.322219294733919,0.613466561085302,0.484023401428784,0.795776144827521
"351","DE7903",33,"6B3","6B5",37.85,-74.1833,1,"MAB",7,7,4,"3/1/1979",3,1,1979,60,"0:30",104,"Spring",9.35,34.597,8.62,34.513,0,0,0,0,0,0.38,-0.721246399047171,0.880077317768,0.484023401428784,0.823876535807681
"352","AL8002",11,"6B3","6B5",36.65,-74.8667,1,"MAB",5,5,2,"3/1/1980",3,1,1980,61,"1:00",44,"Spring",10.03,35.276,10.11,35.309,0,0,0,0,0,0.38,-0.721246399047171,0.685348872707277,0.484023401428784,0.78924462003258
"353","AL8101",75,"6B3","6B5",40.0833,-69.0167,2,"MAB",22,22,11,"3/10/1981",3,10,1981,69,"2:37",165,"Spring",8.48,34.325,11.5,35.272,0,0,0,0,0,0.38,-0.721246399047171,1.67041815912875,0.484023401428784,0.965479327851814
"354","AL8202",65,"6B3","6B5",40.9167,-69.1,2,"MAB",23,23,11,"3/8/1982",3,8,1982,67,"20:12",74,"Spring",4.27,32.803,NA,32.75,0,0,0,189.75,189.75,0.38,2.27861643366783,1.4218146838955,0.484023401428784,1.05422511891697
"355","AL8301",15,"6B3","6B5",37.8,-75.2833,1,"MAB",9,9,6,"3/1/1983",3,1,1983,60,"1:31",14,"Spring",NA,NA,NA,NA,0,0,0,225.23,225.23,0.38,2.35299244544703,0.618560784774638,0.484023401428784,1.05524396365483
"356","AL8402",1,"6B3","6B5",37.45,-74.4333,1,"MAB",4,4,1,"3/2/1984",3,2,1984,62,"18:11",155,"Spring",NA,NA,NA,NA,0,0,0,0,0,0.38,-0.721246399047171,0.699442434297468,0.484023401428784,1.01911698696073
"357","AL8502",75,"6B3","6B5",35.8333,-75.4833,1,"MAB",3,3,3,"3/5/1985",3,5,1985,64,"5:49",21,"Spring",NA,NA,NA,NA,0,0,0,6.69,6.69,0.38,0.837588438235511,0.546646520270106,0.484023401428784,0.991376516473292
"358","AL8602",4,"6B3","6B5",38.4,-73.45,1,"MAB",7,7,4,"3/4/1986",3,4,1986,63,"22:18",147,"Spring",NA,NA,NA,NA,0,0,0,0,0,0.38,-0.721246399047171,0.391991521736486,0.484023401428784,0.735691188994839
"359","AA8704",1,"6B3","6B5",35.85,-75.4833,1,"MAB",3,3,3,"4/13/1987",4,13,1987,103,"13:05",18,"Spring",NA,NA,NA,NA,0,0,0,0,0,0.38,-0.721246399047171,0.368208607534857,0.484023401428784,0.524969973722711
"360","AL8802",1,"6B3","6B5",37.0833,-75.7333,1,"MAB",6,6,3,"3/5/1988",3,5,1988,65,"19:05",14,"Spring",NA,NA,NA,NA,0,0,0,1.71,1.71,0.38,0.278753600952829,1.19609629055624,0.484023401428784,0.640477074879032
"361","DE9004",1,"6B3","6B5",39.3333,-72.5,2,"MAB",14,14,7,"3/6/1990",3,6,1990,65,"15:21",139,"Spring",NA,NA,NA,NA,0,0,0,0,0,0.38,-0.721246399047171,1.09356848379298,0.484023401428784,0.719302284778135
"362","DE9105",110,"","6B5",39.8333,-72.7833,2,"MAB",16,16,8,"3/18/1991",3,18,1991,77,"19:08",57,"Spring",7.45,33.448,7.34,33.463,0,0,0,0,0,0.38,-0.721246399047171,0.743319100256922,0.484023401428784,0.758636800775498
"363","AL9203",153,"6B3","6B5",41.0833,-71.1167,2,"MAB",20,20,10,"3/19/1992",3,19,1992,79,"21:22",34,"Spring",4.29,32.432,4.29,32.433,0,0,0,0,0,0.38,-0.721246399047171,1.01742956041852,0.484023401428784,0.883724408511905
"364","AL9304",147,"6B3","6B5",40.1833,-70.85,2,"MAB",18,18,9,"3/30/1993",3,30,1993,89,"5:33",133,"Spring",6.35,32.939,11.17,35.113,0,0,0,0,0,0.38,-0.721246399047171,0.344122930497623,0.484023401428784,0.878907273104458
"365","DE9403",171,"","6B5",41.2833,-70.7,2,"MAB",25,25,12,"4/5/1994",4,5,1994,95,"1:22",22,"Spring",3.83,31.599,3.54,31.694,21.67,0,0,703.29,724.96,0.38,2.86042785130777,0.629312085156126,0.484023401428784,0.765550432024435
"366","AL9505",1,"","6B3I",41,-68.99,2,"MAB",23,23,11,"5/9/1995",5,9,1995,129,"14:27",76,"Spring",6.62,32.722,6.36,32.732,0,0,0,0,0,0.38,-0.721246399047171,0.591936138563002,0.484023401428784,0.665223962978439
"367","AL9605",4,"","6B3I",40.99,-68.97,2,"MAB",23,23,11,"5/7/1996",5,7,1996,128,"4:52",71,"Spring",5.52,32.287,5.53,32.305,0,0,0,0,0,0.38,-0.721246399047171,0.824777549325824,0.484023401428784,0.68151565279222
"368","AL9705",1,"","6B3I",41,-68.98,2,"MAB",23,23,11,"5/20/1997",5,20,1997,140,"6:04",68,"Spring",7.09,32.318,7.03,32.332,0,0,0,5.8,5.8,0.38,0.777426822389311,1.09191280591089,0.484023401428784,0.696412301890693
"369","AL9806",1,"","6B3I",41,-68.99,2,"MAB",23,23,11,"5/13/1998",5,13,1998,133,"19:05",75,"Spring",6.43,32.049,NA,NA,0,0,0,0,0,0.38,-0.721246399047171,-0.182693856143478,0.484023401428784,0.591048944562473
"370","AL9904",2,"","6B3I",40.82,-68.93,2,"MAB",23,23,11,"5/20/1999",5,20,1999,140,"2:49",61,"Spring",8.31,32.53,7.95,32.522,0,0,0,0,0,0.38,-0.721246399047171,0.378216415016514,0.484023401428784,0.540829810534551
"371","AL0002",1,"6B3Z","6B3I",39.45,-72.4367,2,"MAB",14,14,7,"3/16/2000",3,16,2000,76,"10:45",121,"Spring",8.65,33.864,13.32,35.648,0,0,0,0,0,0.38,-0.721246399047171,0.130899106462938,0.484023401428784,0.448622404114538
"372","AL0103",9,"6B3Z","6B3I",39.1717,-73.1667,1,"MAB",10,10,4,"3/1/2001",3,1,2001,60,"1:56",65,"Spring",6.75,33.387,6.77,33.389,0,0,0,84,84,0.38,1.92526050951944,0.955247463414015,0.484023401428784,0.474716386932176
"373","AL0203",156,"6B3Z","6B3I",40.7567,-69.0817,2,"MAB",23,23,11,"3/2/2002",3,2,2002,61,"0:13",72,"Spring",6.05,32.912,6.02,32.93,0,0,0,565.51,565.51,0.38,2.75258617874041,0.418556883035493,0.484023401428784,0.340045202357097
"374","DE0302",103,"6B3Z","6B3I",40.9167,-70.2833,2,"MAB",24,24,12,"3/1/2003",3,1,2003,60,"0:18",40,"Spring",2.09,33.088,2.1,33.079,8.76,0,0,397.12,405.88,0.38,2.60860090548185,0.4104446100533,0.484023401428784,0.458672895596452
"375","AL0403",1,"6B3Z","6B3I",38.995,-72.905,1,"MAB",10,10,4,"3/3/2004",3,3,2004,63,"14:07",94,"Spring",4.18,33.135,6.43,34.02,0,0,0,223.2,223.2,0.38,2.34906372812595,1.05135616342175,0.484023401428784,0.593300845277499
"376","AL0503",3,"6B3Z","6B3I",37.5583,-75.4683,1,"MAB",9,9,6,"3/4/2005",3,4,2005,63,"8:58",14,"Spring",3.51,30.718,3.6,30.769,0,0,0,0,0,0.38,-0.721246399047171,0.11407290235186,0.484023401428784,0.589935604455283
"377","AL0602",131,"6B3Z","6B3I",40.63,-69.3967,2,"MAB",24,24,12,"3/2/2006",3,2,2006,61,"0:18",48,"Spring",4.14,32.613,4.17,32.615,0,0,0,244.72,244.72,0.38,2.38900651830623,0.683152586942474,0.484023401428784,0.535516629160975
"378","AL0702",131,"6B3Z","6B3I",40.4967,-70.0467,2,"MAB",23,23,11,"3/1/2007",3,1,2007,60,"1:44",67,"Spring",6.03,33.124,4.42,33.236,0,0,0,252.88,252.88,0.38,2.40324066508448,-0.0159386571045542,0.484023401428784,0.448617521132966
"379","AL0801",1,"6B3Z","6B3I",40.125,-71.055,2,"MAB",18,18,9,"3/7/2008",3,7,2008,67,"7:33",152,"Spring",6.86,33.223,12.3,35.395,0,0,0,16.68,16.68,0.38,1.22711508258913,0.925094825737339,0.484023401428784,0.551547564269774
"380","DE0905",1,"6B3Z","6B3I",40.9833,-70.8767,2,"MAB",20,20,10,"5/27/2009",5,27,2009,147,"23:23",52,"Spring",11.54,32.285,7.1,32.485,0,0,0,0,0,0.38,-0.721246399047171,0.568796172934278,0.484023401428784,0.45503556617228
"381","DE1004",1,"6B3Z","6B3I",41.1067,-71.1033,2,"MAB",20,20,10,"5/26/2010",5,26,2010,146,"18:26",37,"Spring",13.55,31.509,8.95,31.696,0,0,0,0,0,0.38,-0.721246399047171,0.52913648645103,0.484023401428784,0.538048282992114
"382","HB1102",3,"6B3","6B3",38.425,-73.7683,1,"MAB",7,7,4,"3/3/2011",3,3,2011,62,"20:16",67,"Spring",6.99,33.434,7.19,33.5,4.14,0,0,53.82,57.96,0.38,1.76454971906447,1.10938605061256,0.484023401428784,0.62329497572613
"383","HB1201",381,"6B3Z","6B3I",40.7883,-70.25,2,"MAB",24,24,12,"3/27/2012",3,27,2012,87,"20:05",44,"Spring",7.01,32.668,6.95,32.668,0,0,0,172.87,172.87,0.38,2.23819669937901,0.121032671869893,0.484023401428784,0.65068924152102
"384","HB1301",2292,"6B3Z","6B3I",40.7317,-72.66,2,"MAB",17,17,8,"3/30/2013",3,30,2013,89,"6:13",28,"Spring",5,32.532,4.45,32.708,6.66,0,0,68.08,74.74,0.38,1.8746557325981,0.361448824586391,0.484023401428784,0.53796004129083
"385","HB1401",4626,"6B3Z","6B3I",40.4283,-73.7933,2,"MAB",17,17,8,"4/17/2014",4,17,2014,107,"12:59",34,"Spring",5.83,31.456,5.89,33.394,0,0,0,2.3,2.3,0.38,0.396199347095736,1.53046693104376,0.484023401428784,0.730294192912726
"386","HB1501",7374,"6B3Z","6B3I",40.5017,-73.445,2,"MAB",17,17,8,"3/31/2015",3,31,2015,90,"4:21",20,"Spring",3.38,32.811,3.16,32.815,0,0,0,3.06,3.06,0.38,0.511883360978874,0.250133001389614,0.484023401428784,0.674493495900443
"387","GU1608",1,"6B3Z","6B3I",41.3217,-71.2533,2,"MAB",20,20,10,"5/21/2016",5,21,2016,142,"21:25",36,"Spring",12.29,31.929,8.38,32.438,0,0,0,0,0,0.38,-0.721246399047171,-0.402995485978018,0.484023401428784,0.372017188582328
"388","GU1701",1,"6B3Z","6B3I",41.2633,-71.4567,2,"MAB",20,20,10,"5/16/2017",5,16,2017,136,"21:46",39,"Spring",11.23,32.015,9.24,32.638,0,0,0,0,0,0.38,-0.721246399047171,-0.11126218441333,0.484023401428784,0.325558217325683
"389","HB1802",6074,"6B3Z","6B3I",36.2733,-75.2733,1,"MAB",2,2,2,"3/16/2018",3,16,2018,75,"13:24",32,"Spring",7.55,33.737,7.88,34.053,0,0,0,0,0,0.38,-0.721246399047171,-0.0542362029023988,0.484023401428784,0.242421211827925
"390","HB1901",8159,"6B3Z","6B3I",40.515,-70.2433,2,"MAB",23,23,11,"4/12/2019",4,12,2019,102,"2:19",65,"Spring",5.95,32.774,5.57,32.774,0,0,0,19.32,19.32,0.38,1.29025726939452,0.082621335221659,0.484023401428784,-0.0471479073364948
"391","HB2001",2508,"6B3Z","6B3I",36.0333,-75.52,1,"MAB",3,3,3,"3/12/2020",3,12,2020,72,"11:52",26,"Spring",9.77,31.51,9,32.284,0,0,0,0,0,0.38,-0.721246399047171,-0.370935066356383,0.484023401428784,-0.171361520885694
"392","GU2102",2,"6B3Z","6B3I",40.8367,-70.8233,2,"MAB",20,20,10,"5/15/2021",5,15,2021,135,"0:33",58,"Spring",11.21,32.176,6.71,32.887,0,0,0,0,0,0.38,-0.721246399047171,-0.0481855684612548,0.484023401428784,-0.100399537382342
"393","DE7707",39,"","6B5",40.0333,-69.5833,2,"MAB",22,22,11,"6/16/1977",6,16,1977,167,"19:48",113,"Summer",NA,NA,NA,NA,0,0,0,0,0,0.8,-0.397940008672038,0.555393839183662,0.268807898232408,0.555393839183662
"394","AL7807",1,"","6B5",35.6833,-74.9667,1,"MAB",2,2,2,"6/24/1978",6,24,1978,175,"3:25",55,"Summer",25.25,33.6,11.12,34.327,0,0,19.96,0,19.96,0.8,1.30877777366472,0.602456734199663,0.268807898232408,0.578925286691662
"395","AL7906",1,"6B3","6B5",35.6833,-74.9667,1,"MAB",2,2,2,"6/17/1979",6,17,1979,168,"9:37",53,"Summer",25.76,36.401,12.19,35.197,0,0,5.85,0,5.85,0.8,0.795880017344075,0.536788443141408,0.268807898232408,0.564879672174911
"396","DE8003",56,"6B3","6B5",40.5167,-71.6,2,"MAB",19,19,9,"6/3/1980",6,3,1980,155,"3:09",75,"Summer",15.79,33.043,NA,33.53,0,2176.68,0,0,2176.68,0.8,3.33787438812249,1.36361612948426,0.268807898232408,0.764563786502249
"397","AL8107",30,"6B3","6B5",36.6833,-74.75,1,"MAB",4,4,1,"7/12/1981",7,12,1981,193,"10:03",84,"Summer",NA,NA,NA,NA,0,0,6.36,0,6.36,0.8,0.829946695941636,0.571963220350534,0.268807898232408,0.726043673271906
"398","AL8206",1,"6B3","6B5",40.5833,-72.5167,2,"MAB",16,16,8,"6/2/1982",6,2,1982,153,"6:37",39,"Summer",NA,NA,NA,NA,0,196.14,0,0,196.14,0.8,2.29345095171601,0.794042908777144,0.268807898232408,0.773773487190602
"399","AL8304",55,"6B3","6B5",38.9667,-73.1333,1,"MAB",10,10,4,"6/1/1983",6,1,1983,152,"0:08",80,"Summer",14.81,31.812,7.96,33.618,0,99.3,0,0,99.3,0.8,1.99869515831166,0.309262368908673,0.268807898232408,0.715134614132404
"400","AL8406",18,"6B3","6B5",41,-70.8333,2,"MAB",20,20,10,"7/4/1984",7,4,1984,186,"21:55",49,"Summer",NA,NA,NA,NA,0,0,0,0,0,0.8,-0.397940008672038,0.362370681492692,0.268807898232408,0.680251061802661
"401","AL8507",5,"6B3","6B5",40.8833,-71.1833,2,"MAB",20,20,10,"7/23/1985",7,23,1985,204,"4:25",52,"Summer",NA,NA,NA,NA,0,0,57.72,0,57.72,0.8,1.76432560562598,0.56625553693649,0.268807898232408,0.520778943293107
"402","AL8604",2,"6B3","6B5",41.3167,-71.45,2,"MAB",21,21,10,"7/29/1986",7,29,1986,210,"22:58",20,"Summer",NA,NA,NA,NA,0,0,43.68,0,43.68,0.8,1.64424158584373,0.483396272764724,0.268807898232408,0.503065553775945
"403","AL8705",2,"6B3","6B5",39.8333,-72.2,2,"MAB",15,15,7,"7/7/1987",7,7,1987,188,"6:07",86,"Summer",NA,NA,NA,NA,0,0,0,0,0,0.8,-0.397940008672038,0.022987272665257,0.268807898232408,0.348854426553567
"404","AL8807",5,"6B3","6B5",38.4333,-73.6667,1,"MAB",7,7,4,"7/9/1988",7,9,1988,191,"0:08",80,"Summer",NA,NA,NA,NA,0,0,0,0,0,0.8,-0.397940008672038,0.407427953535842,0.268807898232408,0.368487543479001
"405","AL9506",1,"","6B3I",40.99,-68.99,2,"MAB",23,23,11,"6/5/1995",6,5,1995,156,"21:40",78,"Summer",8,32.519,8.12,32.59,0,0,0,0,0,0.8,-0.397940008672038,-0.397940008672038,0.268807898232408,0.216425405446055
"406","AL9607",1,"","6B3I",41,-68.99,2,"MAB",23,23,11,"6/4/1996",6,4,1996,156,"0:35",77,"Summer",7.48,32.209,7.48,32.237,0,0,0,0,0,0.8,-0.397940008672038,-0.397940008672038,0.268807898232408,0.0235862963243497
"407","AL9707",1,"","6B3I",40.99,-68.98,2,"MAB",23,23,11,"6/19/1997",6,19,1997,170,"0:46",74,"Summer",9.47,32.119,8.84,32.178,0,0,0,0,0,0.8,-0.397940008672038,-0.397940008672038,0.268807898232408,-0.152680959963003
"408","AL9808",1,"","6B3I",41,-68.99,2,"MAB",23,23,11,"6/17/1998",6,17,1998,168,"1:24",76,"Summer",11.14,31.948,8.64,31.922,0,6.48,0,0,6.48,0.8,0.837588438235511,0.013902806963812,0.268807898232408,-0.154497853103292
"409","AL9906",1,"","6B3I",40.99,-69,2,"MAB",23,23,11,"6/15/1999",6,15,1999,166,"0:57",78,"Summer",10.87,32.667,10.76,32.664,0,0,0,0,0,0.8,-0.397940008672038,0.272098139824163,0.268807898232408,-0.181563815845628
"410","NS0201",1,"6B3Z","6B3I",39.0833,-72.855,1,"MAB",10,10,4,"8/14/2002",8,14,2002,226,"9:20",94,"Summer",NA,NA,NA,NA,0,0,0,0,0,0.8,-0.397940008672038,0.214898939651492,0.268807898232408,-0.0589960261809218
"411","AL0405",70,"6B3Z","6B3I",40.975,-71.5083,2,"MAB",20,20,10,"6/1/2004",6,1,2004,153,"0:20",51,"Summer",13.11,32.612,5.78,33.085,0,644.93,0,0,644.93,0.8,2.8097818549903,0.239010967494014,0.268807898232408,0.0683941690522886
"412","AL0505",65,"6B3Z","6B3I",41.555,-69.7467,2,"MAB",25,25,12,"6/1/2005",6,1,2005,152,"22:45",27,"Summer",8.46,30.364,8.39,30.39,0,0,0,0,0,0.8,-0.397940008672038,0.573431759792982,0.268807898232408,0.262668522745293
"413","AL0605",1,"6B3Z","6B3I",41.355,-71.4233,2,"MAB",21,21,10,"6/1/2006",6,1,2006,152,"5:50",32,"Summer",15.3,31.38,9.22,32.101,0,0,0,16.38,16.38,0.8,1.22479195649268,0.398895663102293,0.268807898232408,0.339667093972989
"414","DE0709",1,"6B3Z","6B3I",41.2317,-71.0333,2,"MAB",20,20,10,"8/15/2007",8,15,2007,227,"2:08",38,"Summer",18.81,31.919,12.2,32.445,0,0,66.6,0,66.6,0.8,1.82607480270083,0.722343621108064,0.268807898232408,0.429716190229769
"415","DE0808",1,"6B3Z","6B3I",41.3483,-71.08,2,"MAB",21,21,10,"8/13/2008",8,13,2008,226,"20:34",25,"Summer",20.57,31.538,14.17,32.046,0,0,8.04,0,8.04,0.8,0.926342446625655,0.503844758016771,0.268807898232408,0.487505353902825
"416","DE0905",36,"6B3Z","6B3I",38.2233,-74.71,1,"MAB",8,8,5,"6/1/2009",6,1,2009,152,"1:04",33,"Summer",18.18,31.319,10.3,32.687,0,0,0,0,0,0.8,-0.397940008672038,0.707312402038021,0.268807898232408,0.581165640811626
"417","DE1004",54,"6B3Z","6B3I",40.3117,-72.945,2,"MAB",16,16,8,"6/1/2010",6,1,2010,152,"1:53",45,"Summer",15.77,31.423,6.6,32.545,0,3,0,0,3,0.8,0.531478917042255,-0.0984666811700451,0.268807898232408,0.446785952619021
"418","DE1105",1,"6B3","6B3",41.395,-71.2133,2,"MAB",21,21,10,"6/2/2011",6,2,2011,153,"21:25",27,"Summer",16.07,31.394,11.82,31.593,0,0,0,0,0,0.8,-0.397940008672038,0.545077721796457,0.268807898232408,0.476022364357854
"419","HB1202",2,"6B3Z","6B3I",40.6583,-71.835,2,"MAB",19,19,9,"6/1/2012",6,1,2012,153,"2:41",54,"Summer",18.42,31.446,8,32.701,0,0,0,0,0,0.8,-0.397940008672038,0.381685133619899,0.268807898232408,0.407890666860221
"420","EX1305",2,"6B3Z","6B3I",40.745,-70.1633,2,"MAB",24,24,12,"8/25/2013",8,25,2013,237,"6:49",40,"Summer",16.83,32.515,13.44,32.629,0,0,17.52,0,17.52,0.8,1.25333800532611,0.132938463068252,0.268807898232408,0.333709407870517
"421","GU1608",120,"6B3Z","6B3I",40.9817,-69.055,2,"MAB",23,23,11,"6/2/2016",6,2,2016,154,"3:26",79,"Summer",9.54,32.751,9.6,32.775,0,0,0,0,0,0.8,-0.397940008672038,0.702773746464347,0.268807898232408,0.332801676755782
"422","GU1701",149,"6B3Z","6B3I",41.1633,-71.0017,2,"MAB",20,20,10,"6/6/2017",6,6,2017,157,"0:34",37,"Summer",11.75,31.655,9.81,32.084,0,0,0,0,0,0.8,-0.397940008672038,0.0547959814002479,0.268807898232408,0.36345420926984
"423","GU1804",1,"6B3Z","6B3I",41.075,-71.6717,2,"MAB",20,20,10,"8/22/2018",8,22,2018,234,"23:05",37,"Summer",20.59,31.11,14.28,32.138,0,0,49.7,0,49.7,0.8,1.69983772586725,0.702375180480287,0.268807898232408,0.394913701006606
"424","GU1902",1,"6B3Z","6B3I",36.76,-75.8367,1,"MAB",6,6,3,"8/15/2019",8,15,2019,227,"19:23",10,"Summer",26.11,30.777,14.52,32.743,0,0,3.68,0,3.68,0.8,0.61066016308988,0.665534218742443,0.268807898232408,0.451683518031115
"425","PC2104",1,"6B3Z","6B3I",41.3333,-71.4367,2,"MAB",21,21,10,"8/5/2021",8,5,2021,217,"20:18",27,"Summer",20.67,31.842,17.58,32.212,0,0,82.35,0,82.35,0.8,1.91776800244776,0.822492326332385,0.268807898232408,0.589594290683942
"426","KE7711",65,"6B3","6B5",40.9167,-69.1167,2,"MAB",23,23,11,"12/2/1977",12,2,1977,336,"0:10",71,"Winter",9.43,32.596,9.97,32.903,0,0,0,0,0,0.6,-0.522878745280338,0.060397854719124,0.61257450370783,0.060397854719124
"427","DE7802",1,"","6B5",35.6833,-74.9667,1,"MAB",2,2,2,"2/16/1978",2,16,1978,47,"7:46",52,"Winter",4.9,33.858,5.09,33.861,0,0,0,3965.82,3965.82,0.6,3.59836585019944,1.88345310418145,0.61257450370783,0.971925479450289
"428","AL7913",38,"6B3","6B5",41.3333,-71.35,2,"MAB",20,20,10,"12/9/1979",12,9,1979,343,"23:28",27,"Winter",10.72,32.805,11.42,33.151,0,0,0,0,0,0.6,-0.522878745280338,1.26472732886421,0.61257450370783,1.0695260959216
"429","AL8002",1,"6B3","6B5",35.6833,-74.9667,1,"MAB",2,2,2,"2/28/1980",2,28,1980,59,"16:08",53,"Winter",6.61,34.116,6.71,34.153,0,0,0,173.25,173.25,0.6,2.23942461800743,0.182242000010367,0.61257450370783,0.847705071943789
"430","AL8114",78,"6B3","6B5",40.9167,-69.1,2,"MAB",23,23,11,"12/19/1981",12,19,1981,353,"0:55",76,"Winter",7.38,32.407,7.4,32.418,13.47,0,0,2976.87,2990.34,0.6,3.47576413773101,1.42523717827887,0.61257450370783,0.963211493210805
"431","DE8209",90,"6B3","6B5",40.8833,-69.5667,2,"MAB",24,24,12,"12/7/1982",12,7,1982,341,"15:20",29,"Winter",9.53,32.697,9.53,32.693,0,0,0,0,0,0.6,-0.522878745280338,-0.122903546037066,0.61257450370783,0.926551213059567
"432","AL8301",2,"6B3","6B5",36.8167,-74.8333,1,"MAB",5,5,2,"2/27/1983",2,27,1983,58,"22:12",46,"Winter",NA,NA,NA,NA,0,0,0,0,0,0.6,-0.522878745280338,1.37952603229415,0.61257450370783,0.825765798682107
"433","DE8401",77,"6B3","6B5",40.9167,-69.1,2,"MAB",23,23,11,"1/24/1984",1,24,1984,24,"2:50",75,"Winter",5.55,32.791,5.58,32.76,0,0,0,1120.52,1120.52,0.6,3.04953587193166,1.76216627652145,0.61257450370783,0.925253588213554
"434","AL8502",3,"6B3","6B5",38.2,-73.6667,1,"MAB",7,7,4,"2/27/1985",2,27,1985,58,"1:10",377,"Winter",NA,NA,NA,NA,0,0,0,0,0,0.6,-0.522878745280338,1.28059812605838,0.61257450370783,1.14492481342316
"435","DE8601",1,"6B3","6B5",35.6833,-74.9667,1,"MAB",2,2,2,"1/10/1986",1,10,1986,10,"1:06",52,"Winter",15.71,35.521,15.12,35.562,0,0,0,0,0,0.6,-0.522878745280338,0.643974290226421,0.61257450370783,0.988672235812666
"436","DE8701",1,"6B3","6B5",35.6833,-74.9667,1,"MAB",2,2,2,"1/7/1987",1,7,1987,7,"15:46",54,"Winter",10.63,34.013,11.49,34.471,0,0,0,0,0,0.6,-0.522878745280338,1.06747423760279,0.61257450370783,1.22674779254064
"437","AL8811",16,"6B3","6B5",40.7833,-70.1,2,"MAB",24,24,12,"12/1/1988",12,1,1988,336,"0:18",33,"Winter",10.5,32.514,10.48,32.457,0,0,0,0,0,0.6,-0.522878745280338,1.56206229622719,0.61257450370783,1.26325504532724
"438","DE8901",1,"6B3","6B5",41.3333,-71.3667,2,"MAB",20,20,10,"1/6/1989",1,6,1989,6,"0:29",32,"Winter",5.25,32.467,6.13,32.712,6.56,0,0,3.28,9.84,0.6,1.00603795499732,2.04522156946273,0.61257450370783,1.3198661039155
"439","DE9001",1,"6B3","6B5",41.3333,-71.3667,2,"MAB",20,20,10,"1/4/1990",1,4,1990,4,"23:22",36,"Winter",3.98,32.595,4.26,32.701,0,0,0,2.8,2.8,0.6,0.491361693834273,1.75291237438695,0.61257450370783,1.41432895358122
"440","DE9101",1,"6B3","6B5",41.3333,-71.3667,2,"MAB",20,20,10,"1/4/1991",1,4,1991,4,"0:18",36,"Winter",8.33,32.61,8.48,32.64,33.9,0,0,0,33.9,0.6,1.53402610605613,1.42516022934236,0.61257450370783,1.5705661414044
"441","DE9201",1,"6B3","6B5",41.3333,-71.3667,2,"MAB",20,20,10,"1/6/1992",1,6,1992,6,"22:45",36,"Winter",6.65,32.024,7.3,32.258,17.71,0,0,0,17.71,0.6,1.25551371281953,1.80420379308878,0.61257450370783,1.7179120525016
"442","AL9303",1,"6B3","6B5",39.5167,-72.45,2,"MAB",14,14,7,"2/4/1993",2,4,1993,35,"3:12",115,"Winter",8.12,33.622,NA,NA,0,0,0,0,0,0.6,-0.522878745280338,1.0497993261059,0.61257450370783,1.61545945847734
