"","cruise_name","station","zoo_gear","ich_gear","lat","lon","region","region_name","strata_47","strata_46","strata_26","date","month","day","year","doy","time","depth","season","sfc_temp","sfc_salt","btm_temp","btm_salt","cluhar_10m2","scosco_10m2","pepspp_10m2","ammspp_10m2","fishsum","min_nonzero","log10_FF","log_mean_FF","sd_FF","runMean_FF"
"211","AL9808",1,"","6B3I",41,-68.99,2,"MAB",23,23,11,"6/17/1998",6,17,1998,168,"1:24",76,"Summer",11.14,31.948,8.64,31.922,0,6.48,0,0,6.48,0.8,0.837588438235511,0.013902806963812,0.222742370711746,0.013902806963812
"212","AL9906",1,"","6B3I",40.99,-69,2,"MAB",23,23,11,"6/15/1999",6,15,1999,166,"0:57",78,"Summer",10.87,32.667,10.76,32.664,0,0,0,0,0,0.8,-0.397940008672038,0.272098139824163,0.222742370711746,0.143000473393987
"213","NS0201",1,"6B3Z","6B3I",39.0833,-72.855,1,"MAB",10,10,4,"8/14/2002",8,14,2002,226,"9:20",94,"Summer",NA,NA,NA,NA,0,0,0,0,0,0.8,-0.397940008672038,0.214898939651492,0.222742370711746,0.166966628813155
"214","AL0405",70,"6B3Z","6B3I",40.975,-71.5083,2,"MAB",20,20,10,"6/1/2004",6,1,2004,153,"0:20",51,"Summer",13.11,32.612,5.78,33.085,0,644.93,0,0,644.93,0.8,2.8097818549903,0.239010967494014,0.222742370711746,0.18497771348337
"215","AL0505",65,"6B3Z","6B3I",41.555,-69.7467,2,"MAB",25,25,12,"6/1/2005",6,1,2005,152,"22:45",27,"Summer",8.46,30.364,8.39,30.39,0,0,0,0,0,0.8,-0.397940008672038,0.573431759792982,0.222742370711746,0.262668522745293
"216","AL0605",1,"6B3Z","6B3I",41.355,-71.4233,2,"MAB",21,21,10,"6/1/2006",6,1,2006,152,"5:50",32,"Summer",15.3,31.38,9.22,32.101,0,0,0,16.38,16.38,0.8,1.22479195649268,0.398895663102293,0.222742370711746,0.339667093972989
"217","DE0709",1,"6B3Z","6B3I",41.2317,-71.0333,2,"MAB",20,20,10,"8/15/2007",8,15,2007,227,"2:08",38,"Summer",18.81,31.919,12.2,32.445,0,0,66.6,0,66.6,0.8,1.82607480270083,0.722343621108064,0.222742370711746,0.429716190229769
"218","DE0808",1,"6B3Z","6B3I",41.3483,-71.08,2,"MAB",21,21,10,"8/13/2008",8,13,2008,226,"20:34",25,"Summer",20.57,31.538,14.17,32.046,0,0,8.04,0,8.04,0.8,0.926342446625655,0.503844758016771,0.222742370711746,0.487505353902825
"219","DE0905",36,"6B3Z","6B3I",38.2233,-74.71,1,"MAB",8,8,5,"6/1/2009",6,1,2009,152,"1:04",33,"Summer",18.18,31.319,10.3,32.687,0,0,0,0,0,0.8,-0.397940008672038,0.707312402038021,0.222742370711746,0.581165640811626
"220","DE1004",54,"6B3Z","6B3I",40.3117,-72.945,2,"MAB",16,16,8,"6/1/2010",6,1,2010,152,"1:53",45,"Summer",15.77,31.423,6.6,32.545,0,3,0,0,3,0.8,0.531478917042255,-0.0984666811700451,0.222742370711746,0.446785952619021
"221","DE1105",1,"6B3","6B3",41.395,-71.2133,2,"MAB",21,21,10,"6/2/2011",6,2,2011,153,"21:25",27,"Summer",16.07,31.394,11.82,31.593,0,0,0,0,0,0.8,-0.397940008672038,0.545077721796457,0.222742370711746,0.476022364357854
"222","HB1202",2,"6B3Z","6B3I",40.6583,-71.835,2,"MAB",19,19,9,"6/1/2012",6,1,2012,153,"2:41",54,"Summer",18.42,31.446,8,32.701,0,0,0,0,0,0.8,-0.397940008672038,0.381685133619899,0.222742370711746,0.407890666860221
"223","EX1305",2,"6B3Z","6B3I",40.745,-70.1633,2,"MAB",24,24,12,"8/25/2013",8,25,2013,237,"6:49",40,"Summer",16.83,32.515,13.44,32.629,0,0,17.52,0,17.52,0.8,1.25333800532611,0.132938463068252,0.222742370711746,0.333709407870517
"224","GU1608",120,"6B3Z","6B3I",40.9817,-69.055,2,"MAB",23,23,11,"6/2/2016",6,2,2016,154,"3:26",79,"Summer",9.54,32.751,9.6,32.775,0,0,0,0,0,0.8,-0.397940008672038,0.702773746464347,0.222742370711746,0.332801676755782
"225","GU1701",149,"6B3Z","6B3I",41.1633,-71.0017,2,"MAB",20,20,10,"6/6/2017",6,6,2017,157,"0:34",37,"Summer",11.75,31.655,9.81,32.084,0,0,0,0,0,0.8,-0.397940008672038,0.0547959814002479,0.222742370711746,0.36345420926984
"226","GU1804",1,"6B3Z","6B3I",41.075,-71.6717,2,"MAB",20,20,10,"8/22/2018",8,22,2018,234,"23:05",37,"Summer",20.59,31.11,14.28,32.138,0,0,49.7,0,49.7,0.8,1.69983772586725,0.702375180480287,0.222742370711746,0.394913701006606
"227","GU1902",1,"6B3Z","6B3I",36.76,-75.8367,1,"MAB",6,6,3,"8/15/2019",8,15,2019,227,"19:23",10,"Summer",26.11,30.777,14.52,32.743,0,0,3.68,0,3.68,0.8,0.61066016308988,0.665534218742443,0.222742370711746,0.451683518031115
"228","PC2104",1,"6B3Z","6B3I",41.3333,-71.4367,2,"MAB",21,21,10,"8/5/2021",8,5,2021,217,"20:18",27,"Summer",20.67,31.842,17.58,32.212,0,0,82.35,0,82.35,0.8,1.91776800244776,0.822492326332385,0.222742370711746,0.589594290683942
"229","AL9801",1,"","6B3I",40.98,-68.99,2,"MAB",23,23,11,"1/8/1998",1,8,1998,8,"6:09",76,"Winter",7.35,32.766,7.38,32.784,53.5,0,0,181.9,235.4,0.6,2.37235958252432,1.68392736731762,0.597585675557669,1.68392736731762
"230","AL9901",1,"","6B3I",41,-69,2,"MAB",23,23,11,"1/13/1999",1,13,1999,13,"0:41",76,"Winter",6.37,32.294,6.36,32.43,217.5,0,0,2262,2479.5,0.6,3.39441665566535,2.13557500783688,0.597585675557669,1.90975118757725
"231","AL0001",5,"6B3Z","6B3I",39.4217,-72.895,2,"MAB",15,15,7,"2/10/2000",2,10,2000,41,"22:19",67,"Winter",10.99,35.276,9.54,35.028,0,0,0,0,0,0.6,-0.522878745280338,0.28075251338956,0.597585675557669,1.36675162951468
"232","AL0102",3,"6B3Z","6B3I",39.0767,-72.7967,1,"MAB",10,10,4,"1/30/2001",1,30,2001,30,"16:11",122,"Winter",8.1,33.641,12.81,35.336,0,0,0,0,0,0.6,-0.522878745280338,1.35727963509274,0.597585675557669,1.3643836309092
"233","AL0203",4,"6B3Z","6B3I",36.7417,-75.5867,1,"MAB",5,5,2,"2/8/2002",2,8,2002,39,"18:45",21,"Winter",8.95,33.925,8.81,33.919,0,0,0,5.28,5.28,0.6,0.746634198937579,0.698426770422761,0.597585675557669,1.23119225881191
"234","DE0302",4,"6B3Z","6B3I",38.3533,-73.6133,1,"MAB",7,7,4,"2/7/2003",2,7,2003,38,"0:02",125,"Winter",9.86,34.659,10.06,34.914,0,0,0,0,0,0.6,-0.522878745280338,-0.182947694469583,0.597585675557669,0.857817246454471
"235","AL0402",1,"6B3Z","6B3I",39.2367,-72.4133,2,"MAB",14,14,7,"2/5/2004",2,5,2004,36,"0:17",245,"Winter",9.3,34.595,NA,NA,0,0,0,0,0,0.6,-0.522878745280338,0.752139050759455,0.597585675557669,0.581130055038986
"236","AL0502",2,"6B3Z","6B3I",39.2667,-72.445,2,"MAB",14,14,7,"2/1/2005",2,1,2005,32,"14:23",155,"Winter",8.04,33.519,NA,NA,0,0,0,0,0,0.6,-0.522878745280338,0.553840340805493,0.597585675557669,0.635747620522173
"237","AL0602",2,"6B3Z","6B3I",38.9,-72.935,1,"MAB",10,10,4,"2/8/2006",2,8,2006,39,"9:16",108,"Winter",8.9,33.252,13.61,35.494,0,0,0,0,0,0.6,-0.522878745280338,0.807235327036839,0.597585675557669,0.525738758910993
"238","AL0702",1,"6B3Z","6B3I",39.74,-73.6067,1,"MAB",11,11,5,"2/7/2007",2,7,2007,38,"13:39",36,"Winter",4.59,32.315,4.59,32.328,0,0,0,0,0,0.6,-0.522878745280338,0.00907721052413805,0.597585675557669,0.387868846931268
"239","DE0802",1,"6B3Z","6B3I",41.3933,-71.41,2,"MAB",21,21,10,"1/23/2008",1,23,2008,23,"1:04",33,"Winter",5.25,31.725,6.03,32.144,0,0,0,0,0,0.6,-0.522878745280338,1.44076218450852,0.597585675557669,0.712610822726889
"240","DE0902",1,"6B3Z","6B3I",41.2283,-71.0817,2,"MAB",20,20,10,"1/26/2009",1,26,2009,26,"22:23",41,"Winter",3.8,32.436,5.49,32.861,0,0,0,180.44,180.44,0.6,2.25705427794466,1.62532477439685,0.597585675557669,0.887247967454367
"241","DE1001",1,"6B3Z","6B3I",41.3117,-70.8467,2,"MAB",25,25,12,"2/2/2010",2,2,2010,33,"22:06",27,"Winter",2.4,32.253,2.48,32.306,0,0,0,623.22,623.22,0.6,2.79485038844861,1.61390624338222,0.597585675557669,1.09926114796971
"242","DE1102",1,"6B3","6B3",41.4017,-71.1517,2,"MAB",21,21,10,"2/1/2011",2,1,2011,32,"18:15",23,"Winter",1.57,31.921,1.58,31.927,0,0,0,2.39,2.39,0.6,0.429752280002408,1.68021678711766,0.597585675557669,1.27385743998588
"243","DE1202",1,"6B3","6B3",40.8933,-69.0933,2,"MAB",23,23,11,"2/3/2012",2,3,2012,34,"5:07",73,"Winter",7.7,32.611,7.6,32.793,22.44,0,0,456.28,478.72,0.6,2.6803536464173,0.463088202441656,0.597585675557669,1.36465963836938
"244","PC1301",1,"6B3Z","6B3I",36.9583,-75.8067,1,"MAB",6,6,3,"2/10/2013",2,10,2013,41,"18:37",14,"Winter",7.18,32.074,6.75,32.077,2.57,0,0,0,2.57,0.6,0.457881896733992,0.321569536940641,0.597585675557669,1.1408211088558
"245","HB1701",1,"6B3Z","6B3I",41.2517,-71.1733,2,"MAB",20,20,10,"2/11/2017",2,11,2017,42,"16:56",41,"Winter",5.88,33.228,5.93,33.249,0,0,0,733.44,733.44,0.6,2.86554219538083,0.784266639068904,0.597585675557669,0.972609481790216
